PublYearMonth,Company,M,L,C,KD,S,V,MP,SD,FI,Uncertain,n,PublDate,collectPeriodFrom,collectPeriodTo,approxPeriod,house
2012-okt,Sifo,28.8,5.6,4.4,3.4,32.1,6.5,10,7.7,NA,12.3,1910,2012-10-14,2012-10-01,2012-10-11,FALSE,Sifo
2012-okt,YouGov,29.8,5.2,5.6,3.1,31.7,6.5,8.1,9.3,NA,NA,1421,2012-10-10,2012-09-05,2012-10-02,FALSE,YouGov
2012-okt,Demoskop,31.9,7.2,3.9,2.9,32.6,5.9,7.7,7.1,NA,13.2,1000,2012-10-06,2012-09-25,2012-10-03,FALSE,Demoskop
2012-sep,Ipsos,30.6,6.3,3.7,3.2,34.7,4.9,9.9,5.8,NA,21.1,2256,2012-09-29,2012-09-06,2012-09-25,FALSE,Ipsos
2012-sep,Skop,30.3,6.5,4.1,2.9,33.5,6,9.8,6.3,NA,9,1000,2012-09-27,2012-09-03,2012-09-24,FALSE,Skop
2012-sep,Novus,31.9,5.5,4.1,3.3,33.9,5.6,8.9,6.1,NA,14.6,2000,2012-09-27,2012-08-27,2012-09-23,FALSE,Novus
2012-sep,Sentio Research,28.5,4.9,3.6,3.5,32.3,8.2,7.9,9.9,NA,12.3,1046,2012-09-27,2012-09-01,2012-09-30,TRUE,Sentio
2012-sep,United Minds,27.8,5.8,3.3,4.7,33.1,6.9,8.6,8.8,NA,13.1,1154,2012-09-17,2012-08-20,2012-09-16,FALSE,United Minds
2012-sep,Sifo,28.7,6.6,4.8,3.8,33.3,5.9,8.9,7.2,NA,14.7,1913,2012-09-16,2012-09-03,2012-09-13,FALSE,Sifo
2012-sep,YouGov,29.3,6.4,4.6,3.9,33.6,5.3,8.4,7.3,NA,NA,1430,2012-09-10,2012-08-08,2012-09-04,FALSE,YouGov
2012-sep,Demoskop,28.7,6.3,5.1,3,34.8,5.8,8.9,6.3,NA,18.4,1000,2012-09-07,2012-08-28,2012-09-05,FALSE,Demoskop
2012-sep,Ipsos,30.9,5.5,4.9,4,35.5,6.1,7.8,4.9,NA,22.5,2086,2012-09-03,2012-08-09,2012-08-28,FALSE,Ipsos
2012-aug,Sentio Research,26.6,6.8,3.4,4.1,31.5,6.4,9.7,8.8,NA,11,1037,2012-08-30,2012-08-01,2012-08-31,TRUE,Sentio
2012-aug,Novus,30.2,5.7,3.8,3.1,34.8,5.8,9.5,5.9,NA,13,2000,2012-08-29,2012-07-30,2012-08-26,FALSE,Novus
2012-aug,Sifo,28.5,6.2,4.6,3.4,34.3,6.2,9.9,6.2,NA,15.1,1921,2012-08-26,2012-08-13,2012-08-22,FALSE,Sifo
2012-aug,United Minds,27,5.9,4.8,4.1,34,5.9,8.3,8.4,NA,12.9,1187,2012-08-20,2012-07-23,2012-08-19,FALSE,United Minds
2012-aug,YouGov,28.2,5.9,4.8,3.6,34.4,5.1,9.6,7.6,NA,NA,1797,2012-08-13,2012-07-04,2012-08-07,FALSE,YouGov
2012-jul,Sentio Research,28.8,4.2,4.2,3.1,34.1,7.1,8.3,8.7,NA,23.1,1022,2012-07-30,2012-07-01,2012-07-31,TRUE,Sentio
2012-jul,Skop,31,6.5,4.8,3.7,34.2,6.5,8.2,4.7,NA,11,1003,2012-07-13,2012-06-20,2012-07-09,FALSE,Skop
2012-jul,Demoskop,30.8,6.6,3.5,3.7,35.4,4.4,9.1,6,NA,13.8,1000,2012-07-06,2012-06-26,2012-07-04,FALSE,Demoskop
2012-jul,Novus,29.5,5.6,5.1,3.9,33.8,5.8,9.3,5.7,NA,10.4,2387,2012-07-03,2012-05-28,2012-06-29,FALSE,Novus
2012-jul,United Minds,27,7.6,4.1,3.4,33.6,6.9,7.6,8.3,NA,10.9,1153,2012-07-01,2012-06-04,2012-06-29,FALSE,United Minds
2012-jul,Sentio Research,29,7.1,3.9,3.5,32.5,6.3,8.5,7.9,NA,10.8,1018,2012-07-01,2012-06-01,2012-06-30,TRUE,Sentio
2012-jun,Ipsos (Synovate),30.7,5.2,5.7,4.2,34.4,5.2,9.5,4.7,NA,19.5,2222,2012-06-29,2012-06-07,2012-06-26,FALSE,Ipsos
2012-jun,Sifo,27.6,5.6,4.8,3.9,38.8,4.4,8.6,5.4,NA,11.9,1919,2012-06-17,2012-06-04,2012-06-14,FALSE,Sifo
2012-jun,Skop,31.1,5.5,5.4,2.9,31.9,5.4,9.8,7,NA,8,1000,2012-06-15,2012-05-14,2012-06-05,FALSE,Skop
2012-jun,YouGov,29,6.8,4.5,3.9,34.5,6.1,8.1,7.1,NA,NA,1380,2012-06-10,2012-05-09,2012-06-05,FALSE,YouGov
2012-jun,Demoskop,30.8,4.9,4.4,2.4,35.7,6.9,7.7,6.6,NA,12.9,1000,2012-06-08,2012-05-30,2012-06-06,FALSE,Demoskop
2012-jun,SCB,28.6,5.5,4.7,3.7,37.3,5.9,8.1,5.4,NA,18.9,5473,2012-06-04,2012-05-02,2012-05-27,FALSE,SCB
2012-jun,United Minds,27.1,6.6,3.4,3.9,34.6,6.5,8.2,8.7,NA,10.5,1193,2012-06-04,2012-05-07,2012-06-03,FALSE,United Minds
2012-jun,Ipsos (Synovate),30.3,6.8,4.7,3.6,35.8,4.8,7.8,5.9,NA,19.2,2243,2012-06-01,2012-05-10,2012-05-29,FALSE,Ipsos
2012-maj,Sentio Research,27.3,5.2,2.6,3.5,35.8,5.7,8.6,10,NA,NA,1048,2012-05-24,2012-05-01,2012-05-31,TRUE,Sentio
2012-maj,Novus,28.3,6.2,4.5,4.2,36.6,6.1,8.2,4.6,NA,10,2000,2012-05-24,2012-04-24,2012-05-21,FALSE,Novus
2012-maj,YouGov,31.1,5.4,5.1,3.6,34.3,5.9,8.2,6,NA,NA,1747,2012-05-14,2012-04-04,2012-05-08,FALSE,YouGov
2012-maj,Sifo,27.7,5.3,4.5,3.6,36.7,5.3,9.2,6.6,NA,11.9,1907,2012-05-13,2012-05-02,2012-05-10,FALSE,Sifo
2012-maj,United Minds,29.7,6.7,4.6,3.2,34.6,5.6,8.2,6.4,NA,10.9,1192,2012-05-08,2012-04-10,2012-05-06,FALSE,United Minds
2012-maj,Sentio Research,28.5,5.2,2.8,3.4,37.9,5.1,7.8,8.2,NA,NA,1044,2012-05-07,2012-04-01,2012-04-30,TRUE,Sentio
2012-maj,Demoskop,30.1,4.7,4.8,3.4,35.5,5.7,10.2,4.6,NA,12.4,1000,2012-05-04,2012-04-25,2012-05-02,FALSE,Demoskop
2012-apr,Ipsos (Synovate),31.8,5.3,4.9,3.2,34.6,5.4,8.9,5.2,NA,19.5,2200,2012-04-28,2012-04-04,2012-04-24,FALSE,Ipsos
2012-apr,Novus,29.1,5.2,5.1,3.8,35.9,6.5,8.2,5.3,NA,10.6,2000,2012-04-26,2012-03-27,2012-04-23,FALSE,Novus
2012-apr,Skop,31,5.7,4.3,2.9,34.9,5.3,8.9,6.1,NA,10,1000,2012-04-23,2012-03-27,2012-04-19,FALSE,Skop
2012-apr,Sifo,29.1,5.1,4.6,4,36.8,5.6,9.3,4.7,NA,13.9,1920,2012-04-15,2012-04-02,2012-04-12,FALSE,Sifo
2012-apr,United Minds,28.5,4.8,3.6,3.9,35.6,5.7,9.2,7.2,NA,11,1154,2012-04-10,2012-03-12,2012-04-09,FALSE,United Minds
2012-apr,YouGov,30.5,5.9,3.7,3.5,34.4,6.3,9.6,5.7,NA,NA,1401,2012-04-10,2012-03-07,2012-04-03,FALSE,YouGov
2012-apr,Demoskop,29.9,5.2,4.2,3.1,34.1,6.5,9.5,6.6,NA,13,1000,2012-04-06,2012-03-28,2012-04-04,FALSE,Demoskop
2012-apr,Sentio Research,30.2,5.9,4.1,3.5,32.7,6.3,7.8,8.1,NA,NA,1026,2012-04-01,NA,NA,FALSE,Sentio
2012-mar,Ipsos (Synovate),29.7,6.1,5,3.4,35.6,5.7,9.3,4.2,NA,20.2,2502,2012-03-30,2012-03-08,2012-03-27,FALSE,Ipsos
2012-mar,Novus,30.5,5.7,4.8,3.6,32.4,7.3,8.8,5.7,NA,8.6,2000,2012-03-21,2012-02-21,2012-03-19,FALSE,Novus
2012-mar,Sifo,28.7,5.9,4.9,3.5,33.7,6.1,10.3,5.2,NA,11.9,1918,2012-03-18,2012-03-05,2012-03-15,FALSE,Sifo
2012-mar,Demoskop,32.9,5.5,4.9,3.6,29.7,6.3,10.9,5.2,NA,11.2,1000,2012-03-14,2012-02-29,2012-03-07,FALSE,Demoskop
2012-mar,YouGov,32.1,5.6,4.7,4.2,29.6,8.3,9.4,5.4,NA,NA,1754,2012-03-12,2012-02-01,2012-03-06,FALSE,YouGov
2012-mar,United Minds,29.3,5.8,4.7,4.6,32.5,7.3,7.8,7.5,NA,11,1161,2012-03-11,2012-02-13,2012-03-11,FALSE,United Minds
2012-mar,Skop,33.4,6.9,5,3.3,30.8,6.5,9.1,4.5,NA,9,1000,2012-03-07,2012-02-19,2012-03-06,FALSE,Skop
2012-mar,Sentio Research,29.7,4.3,4.2,4.6,31.8,7.4,8.1,8.6,NA,NA,1035,2012-03-05,2012-02-23,2012-03-01,FALSE,Sentio
2012-feb,Ipsos (Synovate),32.1,6.2,5,3.9,29.3,7.7,9,5.5,NA,19.9,2185,2012-02-24,2012-02-06,2012-02-22,FALSE,Ipsos
2012-feb,Novus,32.5,5.5,5.6,4.1,27.2,8.2,10.5,5.8,NA,10.9,2000,2012-02-22,2012-01-24,2012-02-20,FALSE,Novus
2012-feb,Sifo,32.9,6.5,5.1,3.8,29.2,6.7,10.5,4.7,NA,15.6,1928,2012-02-19,2012-02-06,2012-02-16,FALSE,Sifo
2012-feb,United Minds,32.7,5,3.9,4.7,26,9.2,10.5,7.2,NA,13.8,1276,2012-02-13,2012-01-27,2012-02-12,FALSE,United Minds
2012-feb,YouGov,35.8,4.7,4.8,3.1,21.9,10.3,11.7,6.9,NA,NA,1509,2012-02-10,2012-01-02,2012-02-01,FALSE,YouGov
2012-feb,Skop,32.9,5.7,4.9,3.7,27.3,7.1,11.5,5.6,NA,10,1045,2012-02-07,2012-01-19,2012-02-03,FALSE,Skop
2012-feb,Demoskop,32,6.7,4.3,3.8,24.8,9.3,11.6,6.3,NA,13.2,1000,2012-02-03,2012-01-25,2012-02-02,FALSE,Demoskop
2012-jan,Ipsos (Synovate),35.7,5.8,4.6,3.1,23.7,9.6,10.7,5.8,NA,20.1,2141,2012-01-27,2012-01-09,2012-01-25,FALSE,Ipsos
2012-jan,Novus,35.6,5.8,5.4,3.4,22.9,7.6,12.1,6,NA,11.1,2000,2012-01-25,2011-12-27,2012-01-23,FALSE,Novus
2012-jan,Sifo,32.9,5.6,4.5,4.2,24.6,8.8,11.8,6.9,NA,13.8,1927,2012-01-22,2012-01-09,2012-01-19,FALSE,Sifo
2012-jan,United Minds,32.2,6.3,6.3,2.8,23.6,7.9,11.5,8.3,NA,10.1,1732,2012-01-16,2011-12-05,2012-01-15,FALSE,United Minds
2012-jan,Skop,35.6,5.8,5.5,3.9,25.3,6.1,11.5,5.5,NA,10,1006,2012-01-13,2011-12-16,2012-01-12,FALSE,Skop
2012-jan,Demoskop,34.1,5.8,5.3,2.9,23.9,5.9,14.6,6,NA,14.1,1000,2012-01-09,2011-12-27,2012-01-04,FALSE,Demoskop
2012-jan,YouGov,34.4,6.2,5,3.6,24.7,6.4,11.9,6.9,NA,NA,1406,2012-01-09,2011-12-05,2012-01-01,FALSE,YouGov
2012-jan,Sentio Research,35.7,5.7,4.5,3.9,24.5,7.5,10.1,7.6,NA,NA,1995,2012-01-01,2011-12-05,2011-12-18,FALSE,Sentio
2011-dec,Novus,34.8,5.6,5.8,3.8,26.2,6.4,11,5.4,NA,9.8,2000,2011-12-22,2011-11-22,2011-12-19,FALSE,Novus
2011-dec,Synovate,35.7,6.5,5.4,3.8,24.2,6.3,12.2,5.5,NA,20.2,1924,2011-12-19,2011-12-01,2011-12-14,FALSE,Ipsos
2011-dec,Sifo,34.4,5.5,5.4,4.3,25.4,6.3,12.3,5.2,NA,13.1,1909,2011-12-18,2011-12-05,2011-12-15,FALSE,Sifo
2011-dec,Demoskop,36.3,5.9,6.1,3.3,26.1,4.2,11.5,5.1,NA,13.1,1000,2011-12-14,2011-11-30,2011-12-07,FALSE,Demoskop
2011-dec,YouGov,34.3,5.9,4.5,3.4,24.1,6.9,11.2,8.9,NA,NA,1414,2011-12-12,2011-11-07,2011-12-04,FALSE,YouGov
2011-dec,SCB,33.4,5.6,5.5,3.8,27.7,5.2,11.7,5.7,NA,10.6,5907,2011-12-07,2011-11-01,2011-11-27,FALSE,SCB
2011-dec,United Minds,31.5,7.5,5.5,4.3,25.7,6.6,10.7,6.5,NA,10.9,1242,2011-12-05,2011-11-07,2011-12-04,FALSE,United Minds
2011-dec,Sentio Research,34.3,6.4,5.4,4.1,26.6,6.4,9.6,6.4,NA,NA,2142,2011-12-01,2011-11-07,2011-11-27,FALSE,Sentio
2011-nov,Synovate,35.9,6.3,6.3,4.3,25.1,5.3,10.8,5.3,NA,21.1,2699,2011-11-25,2011-11-07,2011-11-23,FALSE,Ipsos
2011-nov,Novus,33.7,6.8,5.8,4,27,6,10.1,5.3,NA,8.3,2000,2011-11-24,2011-10-25,2011-11-21,FALSE,Novus
2011-nov,Skop,35.4,7,5.2,3.7,26.8,4.2,11.6,4.9,NA,NA,1017,2011-11-21,2011-10-28,2011-11-20,FALSE,Skop
2011-nov,Sifo,32.8,6.6,6.7,3.2,27.4,5.8,10,6.7,NA,14.4,1921,2011-11-13,2011-10-31,2011-11-10,FALSE,Sifo
2011-nov,United Minds,32.8,7.2,4.7,3.6,24.9,6.9,10.6,7.7,NA,12.3,1128,2011-11-07,2011-10-11,2011-11-06,FALSE,United Minds
2011-nov,Demoskop,33.4,5.1,4.9,3.2,26.6,6.7,12.6,6,NA,12.9,1000,2011-11-04,2011-10-26,2011-11-02,FALSE,Demoskop
2011-nov,Sentio Research,34.9,6.7,4.9,4.1,25.6,6.9,9,7.1,NA,NA,2020,2011-11-01,2011-10-10,2011-10-23,FALSE,Sentio
2011-okt,Synovate,34,6.7,5.3,4,28.1,5.8,10,5.1,NA,NA,2699,2011-10-28,2011-10-10,2011-10-26,FALSE,Ipsos
2011-okt,Novus,32,5.8,5.7,4.5,29.5,5.9,9.6,6,NA,9.3,2000,2011-10-19,2011-09-21,2011-10-17,FALSE,Novus
2011-okt,Skop,32.6,5.7,7.1,4,31.7,4.5,8.7,4.8,NA,8,1012,2011-10-17,2011-09-27,2011-10-16,FALSE,Skop
2011-okt,Sifo,31.1,6.8,4.9,3.8,30.3,6.3,10.1,5.5,NA,13.5,1926,2011-10-17,2011-10-03,2011-10-13,FALSE,Sifo
2011-okt,United Minds,29.2,7,6,3.8,30,5.6,10.2,7.1,NA,8.4,1355,2011-10-11,2011-09-12,2011-10-10,FALSE,United Minds
2011-okt,Demoskop,32.7,6.2,5.8,4.7,28.2,4.6,10.5,5.9,NA,16,1000,2011-10-10,2011-09-28,2011-10-05,FALSE,Demoskop
2011-okt,YouGov,31.8,6.4,4,4.1,30.1,5.8,10.1,7,NA,NA,1404,2011-10-10,2011-09-05,2011-10-02,FALSE,YouGov
2011-okt,Sentio Research,31.6,6.4,4.8,3.3,33.5,5.2,7.9,6.7,NA,NA,1984,2011-10-04,2011-08-30,2011-09-19,FALSE,Sentio
2011-sep,Synovate,31.7,5.5,5.4,3.8,34.1,4.9,8.3,5.1,NA,NA,2685,2011-09-30,2011-09-12,2011-09-18,FALSE,Ipsos
2011-sep,Novus,31.6,6.8,4.9,3.7,33.2,4.8,9,5,NA,8.7,2000,2011-09-22,2011-08-23,2011-09-20,FALSE,Novus
2011-sep,Sifo,32.7,5.8,4.5,4.1,31.8,5.4,8.9,5.5,NA,12.4,1901,2011-09-18,2011-09-05,2011-09-15,FALSE,Sifo
2011-sep,Demoskop,32.5,5.1,5.9,3.4,31,5.9,10.4,4.8,NA,13.7,1001,2011-09-12,2011-08-31,2011-09-07,FALSE,Demoskop
2011-sep,Skop,33.5,6.9,5.2,4,30.5,5.1,8.7,5.1,NA,7,1043,2011-09-12,2011-08-22,2011-09-08,FALSE,Skop
2011-sep,United Minds,30.9,6.9,5.3,3.9,32.4,3.3,10,6,NA,10.7,1306,2011-09-12,2011-08-15,2011-09-11,FALSE,United Minds
2011-sep,YouGov,32.7,6.4,4,3.6,31.1,4.5,9.5,7.5,NA,NA,1755,2011-09-12,2011-08-02,2011-09-04,FALSE,YouGov
2011-sep,Sentio Research,32,6.5,4,3.2,33.1,4.8,8,7.1,NA,NA,1512,2011-09-04,2011-08-08,2011-08-21,FALSE,Sentio
2011-aug,Synovate,36.9,7.5,3.8,3.3,32.8,3.7,8.4,2.9,NA,17.1,1711,2011-08-26,2011-08-15,2011-08-24,FALSE,Ipsos
2011-aug,Novus,31.5,6.2,5.2,2.9,34.9,3.9,8.9,5.6,NA,11,2000,2011-08-25,2011-07-26,2011-08-22,FALSE,Novus
2011-aug,Sifo,30.1,7.4,4.3,4,32.8,4.3,10.1,6,NA,12.2,1913,2011-08-21,2011-08-08,2011-08-18,FALSE,Sifo
2011-aug,United Minds,31,6.4,4.4,3.2,31.6,5,9.8,7.8,NA,8.5,1773,2011-08-15,2011-07-03,2011-08-14,FALSE,United Minds
2011-aug,YouGov,31.5,7.1,3.4,3.7,30.6,4.3,10.6,7.7,NA,NA,1408,2011-08-08,2011-07-04,2011-08-01,FALSE,YouGov
2011-aug,Sentio Research,31.6,6.3,4.2,3.5,33.7,4.8,8.4,6.4,NA,NA,1960,2011-08-04,2011-07-11,2011-07-31,FALSE,Sentio
2011-jul,YouGov,32.1,5.9,4.7,3.1,30.6,4.9,10.4,7.2,NA,15.8,1404,2011-07-12,2011-06-06,2011-07-03,FALSE,YouGov
2011-jul,Demoskop,34.9,6,3.7,3.3,32.5,3.8,10.6,4.8,NA,13.1,1000,2011-07-10,2011-06-29,2011-07-06,FALSE,Demoskop
2011-jul,Skop,32.9,6.6,6,3.1,30.9,4.7,10.7,4.2,NA,5,1059,2011-07-10,2011-06-17,2011-07-03,FALSE,Skop
2011-jul,United Minds,31.2,6.5,4.7,4.2,30.1,4.6,10.1,7.4,NA,9,1127,2011-07-03,2011-06-06,2011-07-02,FALSE,United Minds
2011-jul,Sentio Research,31.3,6.8,4.1,4.3,32,4.3,9.3,6.9,NA,NA,947,2011-07-01,2011-06-06,2011-06-19,FALSE,Sentio
2011-jun,Synovate,32.4,7.5,3.7,4.5,32,3.8,10.3,4.8,NA,18,2426,2011-06-23,2011-06-07,2011-06-21,FALSE,Ipsos
2011-jun,Sifo,29,6.2,4.5,3.6,35.2,4.5,9.1,6.8,NA,11.8,1909,2011-06-19,2011-06-07,2011-06-16,FALSE,Sifo
2011-jun,Novus,30.8,6.6,4.8,4.5,32.2,5.1,9.9,5.4,NA,9.7,2000,2011-06-18,2011-05-17,2011-06-13,FALSE,Novus
2011-jun,Skop,33.4,5.4,5.5,3.8,31.7,4.3,9.3,6.5,NA,6,1000,2011-06-17,2011-05-16,2011-05-30,FALSE,Skop
2011-jun,Demoskop,32.1,6.5,5,3.5,29.2,5.2,11.8,6.3,NA,10.2,1000,2011-06-14,2011-05-25,2011-06-01,FALSE,Demoskop
2011-jun,YouGov,31.7,7.2,4.5,4.1,30.1,5.2,9.3,7.1,NA,NA,1751,2011-06-13,2011-05-05,2011-06-05,FALSE,YouGov
2011-jun,SCB,31.1,6,4.5,3.8,34,4.5,8.9,5.7,NA,16.8,6147,2011-06-08,2011-05-01,2011-05-26,FALSE,SCB
2011-jun,United Minds,30.5,6.8,4,3.1,30.9,4.7,11.2,7.8,NA,8,1195,2011-06-05,2011-05-09,2011-06-05,FALSE,United Minds
2011-jun,Sentio Research,31.1,7,4,4.4,33.2,4.8,8.4,6.4,NA,NA,2042,2011-06-04,2011-05-02,2011-05-22,FALSE,Sentio
2011-maj,Synovate,32.7,7.2,4.7,3.8,33,4.1,8.9,4.2,NA,16.3,2706,2011-05-27,2011-05-09,2011-05-25,FALSE,Ipsos
2011-maj,Novus,30.4,7,5.2,3.7,34.1,4.6,8.5,5.5,NA,8.9,2000,2011-05-19,2011-04-26,2011-05-16,FALSE,Novus
2011-maj,Sifo,30.4,6.6,5.4,3.6,33.4,4.6,8.8,6.8,NA,12.4,1911,2011-05-15,2011-05-02,2011-05-12,FALSE,Sifo
2011-maj,YouGov,35.1,5.9,3.7,3.6,30.3,4.4,9.9,6.6,NA,NA,1398,2011-05-10,2011-04-04,2011-05-01,FALSE,YouGov
2011-maj,United Minds,32.2,6.5,4,4.1,30.7,4.9,8.9,7.7,NA,9.2,1116,2011-05-09,2011-04-11,2011-05-08,FALSE,United Minds
2011-maj,Demoskop,32.2,6.2,4.2,3.5,30.3,4.9,10.5,7.1,NA,12.9,1000,2011-05-09,2011-04-26,2011-05-04,FALSE,Demoskop
2011-maj,Skop,33.4,6,4.3,4,30.4,6.1,9,5.9,NA,7,1020,2011-05-08,2011-04-13,2011-05-05,FALSE,Skop
2011-maj,Sentio Research,32.9,6.5,4.5,3.5,31.3,5,8.3,6.7,NA,NA,3188,2011-05-03,2011-04-04,2011-04-24,FALSE,Sentio
2011-apr,Synovate,33.9,6,5,3.6,30.6,4.8,8.9,6.2,NA,17,2717,2011-04-30,2011-04-11,2011-04-27,FALSE,Ipsos
2011-apr,Novus,32.8,6.2,5.1,3.4,32.1,4.8,8.5,5.9,NA,11.4,2000,2011-04-22,2011-04-05,2011-04-18,FALSE,Novus
2011-apr,Sifo,32.5,6,4,3.8,31.2,5.4,9.8,6.6,NA,12.5,1912,2011-04-17,2011-04-04,2011-04-14,FALSE,Sifo
2011-apr,Demoskop,36.2,6.3,4.2,3.6,28.8,4.4,10.1,4.9,NA,10.5,1000,2011-04-12,2011-03-29,2011-04-05,FALSE,Demoskop
2011-apr,YouGov,32.8,7.1,4.5,2.9,29.2,5.3,9.6,8.2,NA,NA,1401,2011-04-12,2011-03-07,2011-04-04,FALSE,YouGov
2011-apr,United Minds,30.3,7.3,5.6,5.1,30.8,5.4,8,6.4,NA,10.8,1211,2011-04-11,2011-03-22,2011-04-10,FALSE,United Minds
2011-apr,Skop,34.5,7.4,3.5,2.9,30.1,5.5,9,5.2,NA,6,1000,2011-04-08,2011-03-10,2011-04-05,FALSE,Skop
2011-mar,Sentio Research,33.2,6.7,4.5,3.9,30.1,5.2,9.2,6.4,NA,NA,2791,2011-03-30,2011-03-07,2011-03-27,FALSE,Sentio
2011-mar,Synovate,34.9,6.2,5,3.2,29.9,4.5,9.7,5.7,NA,16.5,2840,2011-03-25,2011-03-07,2011-03-23,FALSE,Ipsos
2011-mar,Novus,31.8,7.3,4.8,4.5,30.5,4.9,9.4,6.1,NA,9.4,1718,2011-03-24,2011-03-10,2011-03-21,FALSE,Novus
2011-mar,United Minds,33.3,6.9,4.3,3.3,28,5.4,10.4,7.2,NA,9.8,1211,2011-03-21,2011-03-12,2011-03-21,FALSE,United Minds
2011-mar,Sifo,30.9,6.7,4.7,4.5,30.5,6,9.2,6.2,NA,12.6,1920,2011-03-20,2011-03-07,2011-03-17,FALSE,Sifo
2011-mar,United Minds,33.8,7.1,4.8,3.8,27.8,4.9,9.8,6.8,NA,9.3,1337,2011-03-14,2011-02-14,2011-03-13,FALSE,United Minds
2011-mar,YouGov,33.9,7.8,3.2,3.9,28.6,5.3,10.1,6.4,NA,NA,1197,2011-03-14,2011-02-07,2011-03-07,FALSE,YouGov
2011-mar,Skop,35.4,5.8,4.7,3.8,29.2,5.7,9.5,4.8,NA,6,1020,2011-03-12,2011-02-10,2011-03-09,FALSE,Skop
2011-mar,Sentio Research,34.3,7.5,4.6,3.9,27.9,5.5,8.9,6.6,NA,NA,3004,2011-03-07,2011-03-14,2011-03-27,FALSE,Sentio
2011-mar,Demoskop,32.4,7.3,4.6,3.5,29.3,5.2,10.6,5.7,NA,10.3,1000,2011-03-06,2011-02-23,2011-03-02,FALSE,Demoskop
2011-feb,Novus,33.6,7.4,5.1,4.1,28.4,5,8.7,6.5,NA,10.2,2000,2011-02-27,2011-02-08,2011-02-21,FALSE,Novus
2011-feb,Synovate,36.7,7.7,3.6,3.9,29,5.3,8,4.6,NA,15,2880,2011-02-26,2011-02-07,2011-02-23,FALSE,Ipsos
2011-feb,Sifo,33.4,6.5,5.1,4.3,30.2,5.4,7.7,6.4,NA,12.3,1917,2011-02-20,2011-02-07,2011-02-17,FALSE,Sifo
2011-feb,United Minds,31.8,7.2,4.4,4.6,25.6,5.1,11.4,8.5,NA,7.8,1158,2011-02-14,2011-01-17,2011-02-13,FALSE,United Minds
2011-feb,Demoskop,36.8,5.9,4,2.7,30.1,4.5,9.3,5.1,NA,13.8,1000,2011-02-07,2011-01-26,2011-02-02,FALSE,Demoskop
2011-jan,Synovate,34.6,6.5,4.7,3.6,27,5.2,11.1,6.3,NA,13.8,2673,2011-01-31,2011-01-10,2011-01-26,FALSE,Ipsos
2011-jan,Sifo,33.9,7.1,4.7,4.4,27.8,4.3,10.3,6.9,NA,10.7,1907,2011-01-23,2011-01-10,2011-01-20,FALSE,Sifo
2011-jan,Novus,34.5,6.9,4.7,4.5,28,5.5,8.6,5.9,NA,8.4,2000,2011-01-19,2011-01-04,2011-01-17,FALSE,Novus
2011-jan,United Minds,35.1,6.2,4.1,3.8,26.6,5.9,9.8,7,NA,7.3,1202,2011-01-17,2010-12-20,2011-01-16,FALSE,United Minds
2011-jan,Skop,35.7,8.1,5.5,2.7,24.4,5.2,9.6,7.1,NA,6,1004,2011-01-16,2010-12-15,2011-01-12,FALSE,Skop
2011-jan,Demoskop,36.1,6.6,4.1,3.7,27.8,5.2,9.6,5.7,NA,10.5,1003,2011-01-13,2011-01-03,2011-01-11,FALSE,Demoskop
2010-dec,Skop,35.1,7.2,3.8,2.8,28.2,5,11,6.3,NA,4,1102,2010-12-27,2010-11-28,2010-12-16,FALSE,Skop
2010-dec,United Minds,31.7,7.5,5.5,4.8,27.6,5.2,9.4,6.9,NA,6.5,1148,2010-12-20,2010-11-23,2010-12-19,FALSE,United Minds
2010-dec,Sifo,34.2,6.8,4.8,3.5,26.9,4.9,10.1,7.2,NA,11,1904,2010-12-19,2010-12-06,2010-12-16,FALSE,Sifo
2010-dec,Synovate,36.3,7.3,5.8,3.2,26.7,5.1,10.4,4.6,NA,14.9,2680,2010-12-17,2010-11-29,2010-12-15,FALSE,Ipsos
2010-dec,Novus,33.4,7.3,5.5,2.9,28.7,5.3,9.5,6.5,NA,6,2000,2010-12-17,2010-11-30,2010-12-13,FALSE,Novus
2010-dec,SCB,32.4,6.8,5.8,4.3,29,4.7,8.8,6.7,NA,4.9,6192,2010-12-08,2010-10-31,2010-11-25,FALSE,SCB
2010-dec,Demoskop,34.8,6.1,5,3.4,28.2,6.1,8.9,5.6,NA,7.6,1004,2010-12-03,2010-11-24,2010-12-02,FALSE,Demoskop
2010-nov,Synovate,37.5,6.2,5.2,3.8,27.7,5.3,9.1,4.3,NA,14.3,2665,2010-11-26,2010-11-08,2010-11-24,FALSE,Ipsos
2010-nov,United Minds,31,7,6.3,4.9,29.1,5.8,8.5,6,NA,6.2,1150,2010-11-22,2010-10-25,2010-11-21,FALSE,United Minds
2010-nov,Novus,33.6,7,4.6,4.4,29.9,5,8.2,6.3,NA,6.1,2000,2010-11-17,2010-11-02,2010-11-15,FALSE,Novus
2010-nov,Sifo,31.8,7.8,5.1,4.1,28.5,5.8,8.5,6.9,NA,11.6,1889,2010-11-14,2010-11-01,2010-11-11,FALSE,Sifo
2010-nov,Skop,32.5,7,5,2.8,31.3,4.3,9.1,6.2,NA,5,1000,2010-11-14,2010-10-17,2010-11-08,FALSE,Skop
